uleft0,uright0,bleft0,bright0,uleft1,uright1,bleft1,bright1,uleft2,uright2,bleft2,bright2
UK_WALES_2018-06-21_2018-07-03-0-0-19-7.tiff,UK_WALES_2018-06-21_2018-07-03-0-0-19-8.tiff,UK_WALES_2018-06-21_2018-07-03-0-0-20-7.tiff,UK_WALES_2018-06-21_2018-07-03-0-0-20-8.tiff,UK_WALES_2018-06-21_2018-07-03-1-0-19-7.tiff,UK_WALES_2018-06-21_2018-07-03-1-0-19-8.tiff,UK_WALES_2018-06-21_2018-07-03-1-0-20-7.tiff,UK_WALES_2018-06-21_2018-07-03-1-0-20-8.tiff,UK_WALES_2018-06-21_2018-07-03-2-0-19-7.tiff,UK_WALES_2018-06-21_2018-07-03-2-0-19-8.tiff,UK_WALES_2018-06-21_2018-07-03-2-0-20-7.tiff,UK_WALES_2018-06-21_2018-07-03-2-0-20-8.tiff
UK_WALES_2018-06-21_2018-07-03-0-0-19-8.tiff,UK_WALES_2018-06-21_2018-07-03-0-0-19-9.tiff,UK_WALES_2018-06-21_2018-07-03-0-0-20-8.tiff,UK_WALES_2018-06-21_2018-07-03-0-0-20-9.tiff,UK_WALES_2018-06-21_2018-07-03-1-0-19-8.tiff,UK_WALES_2018-06-21_2018-07-03-1-0-19-9.tiff,UK_WALES_2018-06-21_2018-07-03-1-0-20-8.tiff,UK_WALES_2018-06-21_2018-07-03-1-0-20-9.tiff,UK_WALES_2018-06-21_2018-07-03-2-0-19-8.tiff,UK_WALES_2018-06-21_2018-07-03-2-0-19-9.tiff,UK_WALES_2018-06-21_2018-07-03-2-0-20-8.tiff,UK_WALES_2018-06-21_2018-07-03-2-0-20-9.tiff
UK_WALES_2018-06-21_2018-07-03-0-0-19-9.tiff,UK_WALES_2018-06-21_2018-07-03-0-0-19-10.tiff,UK_WALES_2018-06-21_2018-07-03-0-0-20-9.tiff,UK_WALES_2018-06-21_2018-07-03-0-0-20-10.tiff,UK_WALES_2018-06-21_2018-07-03-1-0-19-9.tiff,UK_WALES_2018-06-21_2018-07-03-1-0-19-10.tiff,UK_WALES_2018-06-21_2018-07-03-1-0-20-9.tiff,UK_WALES_2018-06-21_2018-07-03-1-0-20-10.tiff,UK_WALES_2018-06-21_2018-07-03-2-0-19-9.tiff,UK_WALES_2018-06-21_2018-07-03-2-0-19-10.tiff,UK_WALES_2018-06-21_2018-07-03-2-0-20-9.tiff,UK_WALES_2018-06-21_2018-07-03-2-0-20-10.tiff
UK_WALES_2018-06-21_2018-07-03-0-0-19-10.tiff,UK_WALES_2018-06-21_2018-07-03-0-0-19-11.tiff,UK_WALES_2018-06-21_2018-07-03-0-0-20-10.tiff,UK_WALES_2018-06-21_2018-07-03-0-0-20-11.tiff,UK_WALES_2018-06-21_2018-07-03-1-0-19-10.tiff,UK_WALES_2018-06-21_2018-07-03-1-0-19-11.tiff,UK_WALES_2018-06-21_2018-07-03-1-0-20-10.tiff,UK_WALES_2018-06-21_2018-07-03-1-0-20-11.tiff,UK_WALES_2018-06-21_2018-07-03-2-0-19-10.tiff,UK_WALES_2018-06-21_2018-07-03-2-0-19-11.tiff,UK_WALES_2018-06-21_2018-07-03-2-0-20-10.tiff,UK_WALES_2018-06-21_2018-07-03-2-0-20-11.tiff
UK_WALES_2018-06-21_2018-07-03-0-0-19-11.tiff,UK_WALES_2018-06-21_2018-07-03-0-0-19-12.tiff,UK_WALES_2018-06-21_2018-07-03-0-0-20-11.tiff,UK_WALES_2018-06-21_2018-07-03-0-0-20-12.tiff,UK_WALES_2018-06-21_2018-07-03-1-0-19-11.tiff,UK_WALES_2018-06-21_2018-07-03-1-0-19-12.tiff,UK_WALES_2018-06-21_2018-07-03-1-0-20-11.tiff,UK_WALES_2018-06-21_2018-07-03-1-0-20-12.tiff,UK_WALES_2018-06-21_2018-07-03-2-0-19-11.tiff,UK_WALES_2018-06-21_2018-07-03-2-0-19-12.tiff,UK_WALES_2018-06-21_2018-07-03-2-0-20-11.tiff,UK_WALES_2018-06-21_2018-07-03-2-0-20-12.tiff
UK_WALES_2018-06-21_2018-07-03-0-0-19-12.tiff,UK_WALES_2018-06-21_2018-07-03-0-0-19-13.tiff,UK_WALES_2018-06-21_2018-07-03-0-0-20-12.tiff,UK_WALES_2018-06-21_2018-07-03-0-0-20-13.tiff,UK_WALES_2018-06-21_2018-07-03-1-0-19-12.tiff,UK_WALES_2018-06-21_2018-07-03-1-0-19-13.tiff,UK_WALES_2018-06-21_2018-07-03-1-0-20-12.tiff,UK_WALES_2018-06-21_2018-07-03-1-0-20-13.tiff,UK_WALES_2018-06-21_2018-07-03-2-0-19-12.tiff,UK_WALES_2018-06-21_2018-07-03-2-0-19-13.tiff,UK_WALES_2018-06-21_2018-07-03-2-0-20-12.tiff,UK_WALES_2018-06-21_2018-07-03-2-0-20-13.tiff
UK_WALES_2018-06-21_2018-07-03-0-0-19-13.tiff,UK_WALES_2018-06-21_2018-07-03-0-0-19-14.tiff,UK_WALES_2018-06-21_2018-07-03-0-0-20-13.tiff,UK_WALES_2018-06-21_2018-07-03-0-0-20-14.tiff,UK_WALES_2018-06-21_2018-07-03-1-0-19-13.tiff,UK_WALES_2018-06-21_2018-07-03-1-0-19-14.tiff,UK_WALES_2018-06-21_2018-07-03-1-0-20-13.tiff,UK_WALES_2018-06-21_2018-07-03-1-0-20-14.tiff,UK_WALES_2018-06-21_2018-07-03-2-0-19-13.tiff,UK_WALES_2018-06-21_2018-07-03-2-0-19-14.tiff,UK_WALES_2018-06-21_2018-07-03-2-0-20-13.tiff,UK_WALES_2018-06-21_2018-07-03-2-0-20-14.tiff
UK_WALES_2018-06-21_2018-07-03-0-0-19-14.tiff,UK_WALES_2018-06-21_2018-07-03-0-0-19-15.tiff,UK_WALES_2018-06-21_2018-07-03-0-0-20-14.tiff,UK_WALES_2018-06-21_2018-07-03-0-0-20-15.tiff,UK_WALES_2018-06-21_2018-07-03-1-0-19-14.tiff,UK_WALES_2018-06-21_2018-07-03-1-0-19-15.tiff,UK_WALES_2018-06-21_2018-07-03-1-0-20-14.tiff,UK_WALES_2018-06-21_2018-07-03-1-0-20-15.tiff,UK_WALES_2018-06-21_2018-07-03-2-0-19-14.tiff,UK_WALES_2018-06-21_2018-07-03-2-0-19-15.tiff,UK_WALES_2018-06-21_2018-07-03-2-0-20-14.tiff,UK_WALES_2018-06-21_2018-07-03-2-0-20-15.tiff
UK_WALES_2018-06-21_2018-07-03-0-0-19-15.tiff,UK_WALES_2018-06-21_2018-07-03-0-0-19-16.tiff,UK_WALES_2018-06-21_2018-07-03-0-0-20-15.tiff,UK_WALES_2018-06-21_2018-07-03-0-0-20-16.tiff,UK_WALES_2018-06-21_2018-07-03-1-0-19-15.tiff,UK_WALES_2018-06-21_2018-07-03-1-0-19-16.tiff,UK_WALES_2018-06-21_2018-07-03-1-0-20-15.tiff,UK_WALES_2018-06-21_2018-07-03-1-0-20-16.tiff,UK_WALES_2018-06-21_2018-07-03-2-0-19-15.tiff,UK_WALES_2018-06-21_2018-07-03-2-0-19-16.tiff,UK_WALES_2018-06-21_2018-07-03-2-0-20-15.tiff,UK_WALES_2018-06-21_2018-07-03-2-0-20-16.tiff
UK_WALES_2018-06-21_2018-07-03-0-0-19-16.tiff,UK_WALES_2018-06-21_2018-07-03-0-0-19-17.tiff,UK_WALES_2018-06-21_2018-07-03-0-0-20-16.tiff,UK_WALES_2018-06-21_2018-07-03-0-0-20-17.tiff,UK_WALES_2018-06-21_2018-07-03-1-0-19-16.tiff,UK_WALES_2018-06-21_2018-07-03-1-0-19-17.tiff,UK_WALES_2018-06-21_2018-07-03-1-0-20-16.tiff,UK_WALES_2018-06-21_2018-07-03-1-0-20-17.tiff,UK_WALES_2018-06-21_2018-07-03-2-0-19-16.tiff,UK_WALES_2018-06-21_2018-07-03-2-0-19-17.tiff,UK_WALES_2018-06-21_2018-07-03-2-0-20-16.tiff,UK_WALES_2018-06-21_2018-07-03-2-0-20-17.tiff
UK_WALES_2018-06-21_2018-07-03-0-0-19-19.tiff,UK_WALES_2018-06-21_2018-07-03-0-0-19-20.tiff,UK_WALES_2018-06-21_2018-07-03-0-0-20-19.tiff,UK_WALES_2018-06-21_2018-07-03-0-0-20-20.tiff,UK_WALES_2018-06-21_2018-07-03-1-0-19-19.tiff,UK_WALES_2018-06-21_2018-07-03-1-0-19-20.tiff,UK_WALES_2018-06-21_2018-07-03-1-0-20-19.tiff,UK_WALES_2018-06-21_2018-07-03-1-0-20-20.tiff,UK_WALES_2018-06-21_2018-07-03-2-0-19-19.tiff,UK_WALES_2018-06-21_2018-07-03-2-0-19-20.tiff,UK_WALES_2018-06-21_2018-07-03-2-0-20-19.tiff,UK_WALES_2018-06-21_2018-07-03-2-0-20-20.tiff
UK_WALES_2018-06-21_2018-07-03-0-0-19-20.tiff,UK_WALES_2018-06-21_2018-07-03-0-0-19-21.tiff,UK_WALES_2018-06-21_2018-07-03-0-0-20-20.tiff,UK_WALES_2018-06-21_2018-07-03-0-0-20-21.tiff,UK_WALES_2018-06-21_2018-07-03-1-0-19-20.tiff,UK_WALES_2018-06-21_2018-07-03-1-0-19-21.tiff,UK_WALES_2018-06-21_2018-07-03-1-0-20-20.tiff,UK_WALES_2018-06-21_2018-07-03-1-0-20-21.tiff,UK_WALES_2018-06-21_2018-07-03-2-0-19-20.tiff,UK_WALES_2018-06-21_2018-07-03-2-0-19-21.tiff,UK_WALES_2018-06-21_2018-07-03-2-0-20-20.tiff,UK_WALES_2018-06-21_2018-07-03-2-0-20-21.tiff
UK_WALES_2018-06-21_2018-07-03-0-0-19-21.tiff,UK_WALES_2018-06-21_2018-07-03-0-0-19-22.tiff,UK_WALES_2018-06-21_2018-07-03-0-0-20-21.tiff,UK_WALES_2018-06-21_2018-07-03-0-0-20-22.tiff,UK_WALES_2018-06-21_2018-07-03-1-0-19-21.tiff,UK_WALES_2018-06-21_2018-07-03-1-0-19-22.tiff,UK_WALES_2018-06-21_2018-07-03-1-0-20-21.tiff,UK_WALES_2018-06-21_2018-07-03-1-0-20-22.tiff,UK_WALES_2018-06-21_2018-07-03-2-0-19-21.tiff,UK_WALES_2018-06-21_2018-07-03-2-0-19-22.tiff,UK_WALES_2018-06-21_2018-07-03-2-0-20-21.tiff,UK_WALES_2018-06-21_2018-07-03-2-0-20-22.tiff
BULGARIA_SUMEN_2020-03-05_2020-03-17-0-0-2-3.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-0-0-2-4.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-0-0-3-3.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-0-0-3-4.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-1-0-2-3.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-1-0-2-4.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-1-0-3-3.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-1-0-3-4.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-2-0-2-3.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-2-0-2-4.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-2-0-3-3.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-2-0-3-4.tiff
BULGARIA_SUMEN_2020-03-05_2020-03-17-0-0-2-10.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-0-0-2-11.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-0-0-3-10.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-0-0-3-11.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-1-0-2-10.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-1-0-2-11.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-1-0-3-10.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-1-0-3-11.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-2-0-2-10.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-2-0-2-11.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-2-0-3-10.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-2-0-3-11.tiff
BULGARIA_SUMEN_2020-03-05_2020-03-17-0-0-2-11.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-0-0-2-12.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-0-0-3-11.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-0-0-3-12.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-1-0-2-11.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-1-0-2-12.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-1-0-3-11.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-1-0-3-12.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-2-0-2-11.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-2-0-2-12.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-2-0-3-11.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-2-0-3-12.tiff
BULGARIA_SUMEN_2020-03-05_2020-03-17-0-0-2-14.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-0-0-2-15.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-0-0-3-14.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-0-0-3-15.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-1-0-2-14.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-1-0-2-15.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-1-0-3-14.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-1-0-3-15.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-2-0-2-14.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-2-0-2-15.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-2-0-3-14.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-2-0-3-15.tiff
BULGARIA_SUMEN_2020-03-05_2020-03-17-0-0-2-15.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-0-0-2-16.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-0-0-3-15.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-0-0-3-16.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-1-0-2-15.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-1-0-2-16.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-1-0-3-15.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-1-0-3-16.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-2-0-2-15.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-2-0-2-16.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-2-0-3-15.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-2-0-3-16.tiff
BULGARIA_SUMEN_2020-03-05_2020-03-17-0-0-3-3.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-0-0-3-4.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-0-0-4-3.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-0-0-4-4.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-1-0-3-3.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-1-0-3-4.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-1-0-4-3.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-1-0-4-4.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-2-0-3-3.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-2-0-3-4.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-2-0-4-3.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-2-0-4-4.tiff
BULGARIA_SUMEN_2020-03-05_2020-03-17-0-0-3-11.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-0-0-3-12.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-0-0-4-11.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-0-0-4-12.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-1-0-3-11.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-1-0-3-12.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-1-0-4-11.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-1-0-4-12.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-2-0-3-11.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-2-0-3-12.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-2-0-4-11.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-2-0-4-12.tiff
BULGARIA_SUMEN_2020-03-05_2020-03-17-0-0-3-14.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-0-0-3-15.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-0-0-4-14.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-0-0-4-15.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-1-0-3-14.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-1-0-3-15.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-1-0-4-14.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-1-0-4-15.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-2-0-3-14.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-2-0-3-15.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-2-0-4-14.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-2-0-4-15.tiff
BULGARIA_SUMEN_2020-03-05_2020-03-17-0-0-3-15.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-0-0-3-16.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-0-0-4-15.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-0-0-4-16.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-1-0-3-15.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-1-0-3-16.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-1-0-4-15.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-1-0-4-16.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-2-0-3-15.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-2-0-3-16.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-2-0-4-15.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-2-0-4-16.tiff
BULGARIA_SUMEN_2020-03-05_2020-03-17-0-0-4-11.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-0-0-4-12.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-0-0-5-11.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-0-0-5-12.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-1-0-4-11.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-1-0-4-12.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-1-0-5-11.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-1-0-5-12.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-2-0-4-11.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-2-0-4-12.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-2-0-5-11.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-2-0-5-12.tiff
BULGARIA_SUMEN_2020-03-05_2020-03-17-0-0-4-15.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-0-0-4-16.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-0-0-5-15.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-0-0-5-16.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-1-0-4-15.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-1-0-4-16.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-1-0-5-15.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-1-0-5-16.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-2-0-4-15.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-2-0-4-16.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-2-0-5-15.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-2-0-5-16.tiff
BULGARIA_SUMEN_2020-03-05_2020-03-17-0-0-5-11.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-0-0-5-12.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-0-0-6-11.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-0-0-6-12.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-1-0-5-11.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-1-0-5-12.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-1-0-6-11.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-1-0-6-12.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-2-0-5-11.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-2-0-5-12.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-2-0-6-11.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-2-0-6-12.tiff
BULGARIA_SUMEN_2020-03-05_2020-03-17-0-0-5-12.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-0-0-5-13.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-0-0-6-12.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-0-0-6-13.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-1-0-5-12.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-1-0-5-13.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-1-0-6-12.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-1-0-6-13.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-2-0-5-12.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-2-0-5-13.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-2-0-6-12.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-2-0-6-13.tiff
BULGARIA_SUMEN_2020-03-05_2020-03-17-0-0-5-15.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-0-0-5-16.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-0-0-6-15.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-0-0-6-16.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-1-0-5-15.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-1-0-5-16.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-1-0-6-15.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-1-0-6-16.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-2-0-5-15.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-2-0-5-16.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-2-0-6-15.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-2-0-6-16.tiff
BULGARIA_SUMEN_2020-03-05_2020-03-17-0-0-6-0.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-0-0-6-1.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-0-0-7-0.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-0-0-7-1.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-1-0-6-0.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-1-0-6-1.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-1-0-7-0.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-1-0-7-1.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-2-0-6-0.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-2-0-6-1.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-2-0-7-0.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-2-0-7-1.tiff
BULGARIA_SUMEN_2020-03-05_2020-03-17-0-0-6-11.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-0-0-6-12.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-0-0-7-11.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-0-0-7-12.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-1-0-6-11.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-1-0-6-12.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-1-0-7-11.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-1-0-7-12.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-2-0-6-11.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-2-0-6-12.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-2-0-7-11.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-2-0-7-12.tiff
BULGARIA_SUMEN_2020-03-05_2020-03-17-0-0-6-12.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-0-0-6-13.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-0-0-7-12.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-0-0-7-13.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-1-0-6-12.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-1-0-6-13.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-1-0-7-12.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-1-0-7-13.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-2-0-6-12.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-2-0-6-13.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-2-0-7-12.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-2-0-7-13.tiff
BULGARIA_SUMEN_2020-03-05_2020-03-17-0-0-6-15.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-0-0-6-16.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-0-0-7-15.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-0-0-7-16.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-1-0-6-15.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-1-0-6-16.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-1-0-7-15.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-1-0-7-16.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-2-0-6-15.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-2-0-6-16.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-2-0-7-15.tiff,BULGARIA_SUMEN_2020-03-05_2020-03-17-2-0-7-16.tiff
